d1,hosp_first_dose_after_14_days,hosp_first_dose_within_14_days,hosp_second_dose_after_14_days,hosp_second_dose_within_14_days,hosp_third_dose_after_14_days,hosp_third_dose_within_14_days,hosp_unvaccinated,icu_second_dose_after_14_days,icu_third_dose_after_14_days,icu_third_dose_within_14_days,icu_unvaccinated,vax_dose_1,vax_dose_2,vax_dose_3,vax_dose_4,hosp_0,hosp_1,hosp_2,hosp_3,icu_0,icu_1,icu_2,icu_3,vax_1_acc,vax_2_acc,vax_3_acc,vax_4_acc,vax_just_1,vax_just_2,vax_just_34,vax_just_0,risk_vax_hosp_0,risk_vax_hosp_1,risk_vax_hosp_2,risk_vax_hosp_3,risk_vax_icu_0,risk_vax_icu_1,risk_vax_icu_2,risk_vax_icu_3,eff_hosp_1,eff_hosp_2,eff_hosp_3,eff_icu_1,eff_icu_2,eff_icu_3,one
2021-08-22,11.0,2.0,41.0,0.0,0.0,0.0,149.0,2.0,0.0,0.0,48.0,1051,2137,22,0,149.0,13.0,41.0,0.0,48.0,0,2.0,0.0,2915072,2644411,737,0,270661,2643674,737,1504967,0.009900549314370347,0.0048030562216204034,0.0015508720061550706,0.0,0.0031894387053005148,0.0,7.565229298317417e-05,0.0,0.48513027601901976,0.15664504634142137,0.0,0.0,0.023719625919585142,0.0,1
2021-08-23,11.0,2.0,45.0,0.0,0.0,0.0,159.0,2.0,0.0,0.0,52.0,2797,4917,48,0,159.0,13.0,45.0,0.0,52.0,0,2.0,0.0,2917869,2649328,785,0,268541,2648543,785,1502170,0.010584687485437734,0.004840974003969599,0.0016990473630218576,0.0,0.0034616588002689443,0.0,7.551321613430478e-05,0.0,0.45735634714106993,0.16051936964217256,0.0,0.0,0.021814170746243963,0.0,1
2021-08-24,11.0,4.0,54.0,0.0,0.0,0.0,174.0,1.0,0.0,0.0,55.0,3167,4909,53,0,174.0,15.0,54.0,0.0,55.0,0,1.0,0.0,2921036,2654237,838,0,266799,2653399,838,1499003,0.011607715261410417,0.00562220997829827,0.0020351255125972386,0.0,0.0036691053987216835,0.0,3.768750949254145e-05,0.0,0.484351127821784,0.17532524418159762,0.0,0.0,0.010271579962154203,0.0,1
2021-08-25,10.0,5.0,58.0,1.0,0.0,0.0,183.0,1.0,0.0,0.0,61.0,3566,5048,57,0,183.0,15.0,59.0,0.0,61.0,0,1.0,0.0,2924602,2659285,895,0,265317,2658390,895,1495437,0.012237225640398091,0.005653614355657572,0.002219388426829773,0.0,0.004079075213466031,0.0,3.7616752997114796e-05,0.0,0.4620013164580051,0.18136369239634073,0.0,0.0,0.009221882664220714,0.0,1
2021-08-26,10.0,5.0,67.0,0.0,0.0,0.0,192.0,2.0,0.0,0.0,68.0,3605,5267,52,0,192.0,15.0,67.0,0.0,68.0,0,2.0,0.0,2928207,2664552,947,0,263655,2663605,947,1491832,0.012870081885895997,0.005689253001080958,0.002515387979824336,0.0,0.004558154001254833,0.0,7.508620835296526e-05,0.0,0.44205258766190675,0.195444597954026,0.0,0.0,0.016472942408767774,0.0,1
2021-08-27,9.0,5.0,71.0,0.0,0.0,0.0,202.0,3.0,0.0,0.0,79.0,3845,5892,61,0,202.0,14.0,71.0,0.0,79.0,0,3.0,0.0,2932052,2670444,1008,0,261608,2669436,1008,1487987,0.013575387419379335,0.005351518302192593,0.002659737862230074,0.0,0.005309186168965186,0.0,0.00011238328995338342,0.0,0.39420740910518076,0.19592353279238323,0.0,0.0,0.021167705628843687,0.0,1
2021-08-28,8.0,5.0,78.0,0.0,0.0,0.0,219.0,4.0,0.0,0.0,79.0,2395,4245,26,0,219.0,13.0,78.0,0.0,79.0,0,4.0,0.0,2934447,2674689,1034,0,259758,2673655,1034,1485592,0.014741597962293818,0.00500465818184618,0.002917354707320129,0.0,0.005317745383658501,0.0,0.00014960793370872457,0.0,0.33949224464316125,0.1978994892400514,0.0,0.0,0.028133715120786273,0.0,1
2021-08-29,12.0,6.0,73.0,1.0,0.0,0.0,233.0,7.0,0.0,0.0,87.0,1288,2152,11,0,233.0,18.0,74.0,0.0,87.0,0,7.0,0.0,2935735,2676841,1045,0,258894,2675796,1045,1484304,0.015697592945919436,0.006952652436904678,0.0027655322005115486,0.0,0.005861332988390518,0.0,0.00026160439734568703,0.0,0.4429120095582558,0.17617555825528297,0.0,0.0,0.044632236022734785,0.0,1
2021-08-30,12.0,5.0,80.0,2.0,0.0,0.0,250.0,8.0,0.0,0.0,94.0,2970,4321,88,0,250.0,17.0,82.0,0.0,94.0,0,8.0,0.0,2938705,2681162,1133,0,257543,2680029,1133,1481334,0.016876680073501318,0.006600839471466901,0.003059668384185395,0.0,0.006345631707636495,0.0,0.00029850423260345315,0.0,0.391121917505038,0.1812956322487555,0.0,0.0,0.04704090094674507,0.0,1
2021-08-31,13.0,5.0,85.0,1.0,0.0,0.0,282.0,9.0,0.0,0.0,94.0,2909,4129,493,0,282.0,18.0,86.0,0.0,94.0,0,9.0,0.0,2941614,2685291,1626,0,256323,2683665,1626,1478425,0.019074352774066997,0.00702238971922145,0.0032045728509333318,0.0,0.006358117591355666,0.0,0.00033536227509767426,0.0,0.3681587418666657,0.1680042772035855,0.0,0.0,0.052745528889497774,0.0,1
2021-09-01,13.0,7.0,90.0,1.0,0.0,0.0,288.0,11.0,0.0,0.0,101.0,3845,4518,5784,0,288.0,20.0,91.0,0.0,101.0,0,11.0,0.0,2945459,2689809,7410,0,255650,2682399,7410,1474580,0.01953098509406068,0.007823195775474282,0.0033924856071002115,0.0,0.006849407967014337,0.0,0.00041008067778134424,0.0,0.40055305647912737,0.17369761897631356,0.0,0.0,0.05987096691513015,0.0,1
2021-09-02,17.0,8.0,102.0,1.0,0.0,0.0,307.0,11.0,0.0,0.0,104.0,4274,4914,5713,0,307.0,25.0,103.0,0.0,104.0,0,11.0,0.0,2949733,2694723,13123,0,255010,2681600,13123,1470306,0.02088000729099929,0.009803537116191521,0.0038409904534606205,0.0,0.007073357518775004,0.0,0.00041020286396181385,0.0,0.4695178971713059,0.18395541725295997,0.0,0.0,0.05799266654809987,0.0,1
2021-09-03,19.0,10.0,110.0,0.0,0.0,0.0,313.0,12.0,0.0,1.0,111.0,4873,6275,5861,0,313.0,29.0,110.0,0.0,111.0,0,12.0,1.0,2954606,2700998,18984,0,253608,2682014,18984,1465433,0.0213588748172042,0.011434970505662282,0.004101395443871658,0.0,0.007574553050190626,0.0,0.0004474249575132718,0.005267593763168985,0.5353732630359167,0.1920230105271302,0.0,0.0,0.05906948628500418,0.6954329487515328,1
2021-09-04,20.0,11.0,114.0,1.0,0.0,0.0,317.0,13.0,0.0,1.0,115.0,3638,4443,2784,0,317.0,31.0,115.0,0.0,115.0,0,13.0,1.0,2958244,2705441,21768,0,252803,2683673,21768,1461795,0.02168566727892762,0.012262512707523248,0.004285171852159335,0.0,0.007867040180052607,0.0,0.000484410731113664,0.004593899301727307,0.5654662385897145,0.1976038734267273,0.0,0.0,0.06157471171202595,0.5839425243276929,1
2021-09-05,19.0,11.0,120.0,1.0,0.0,0.0,323.0,13.0,0.0,1.0,118.0,1968,2310,1015,0,323.0,30.0,121.0,0.0,118.0,0,13.0,1.0,2960212,2707751,22783,0,252461,2684968,22783,1459827,0.022125909439954187,0.011883023516503539,0.004506571400478516,0.0,0.008083149578682954,0.0,0.0004841770926133943,0.004389237589430716,0.5370637328491273,0.20367847083115634,0.0,0.0,0.059899558693096065,0.5430108086835486,1
2021-09-06,26.0,11.0,127.0,1.0,0.0,0.0,334.0,13.0,0.0,1.0,120.0,1805,2105,1045,0,334.0,37.0,128.0,0.0,120.0,0,13.0,1.0,2962017,2709856,23828,0,252161,2686028,23828,1458022,0.022907747619720416,0.014673165160353902,0.0047654008074376,0.0,0.008230328486127095,0.0,0.0004839860195053812,0.004196743327178109,0.6405328626775304,0.20802572503178993,0.0,0.0,0.05880518867760624,0.5099120082815735,1
2021-09-07,31.0,14.0,137.0,2.0,0.0,0.0,356.0,14.0,0.0,1.0,126.0,4084,3708,5150,0,356.0,45.0,139.0,0.0,126.0,0,14.0,1.0,2966101,2713564,28978,0,252537,2684586,28978,1453938,0.02448522564235889,0.01781917105216265,0.005177707102696654,0.0,0.0086661191880259,0.0,0.0005214956794082961,0.0034508937814894058,0.7277519640797545,0.21146250307529685,0.0,0.0,0.06017637977202691,0.39820520657707487,1
2021-09-08,33.0,15.0,146.0,2.0,0.0,0.0,357.0,13.0,0.0,1.0,132.0,3985,3471,5100,0,357.0,48.0,148.0,0.0,132.0,0,13.0,1.0,2970086,2717035,34078,0,253051,2682957,34078,1449953,0.024621487730981623,0.01896850832440891,0.0055163016030447005,0.0,0.009103743362715895,0.0,0.0004845400056728453,0.0029344445096543227,0.7704046372689545,0.22404420331203007,0.0,0.0,0.05322426021555751,0.32233383485657685,1
2021-09-09,32.0,14.0,154.0,3.0,0.0,1.0,348.0,14.0,0.0,1.0,145.0,4323,3845,5702,1,348.0,46.0,157.0,1.0,145.0,0,14.0,1.0,2974409,2720880,39780,1,253529,2681100,39780,1445630,0.02407254968422072,0.018143880976140794,0.005855805452985715,0.0025138260432378077,0.010030229035091967,0.0,0.0005221737346611466,0.0025138260432378077,0.7537166280327131,0.24325655278734884,0.10442707881855953,0.0,0.0520600011060823,0.2506249891645429,1
2021-09-10,32.0,16.0,158.0,2.0,0.0,0.0,380.0,16.0,0.0,1.0,154.0,5359,5597,7168,0,380.0,48.0,160.0,0.0,154.0,0,16.0,1.0,2979768,2726477,46948,1,253291,2679529,46948,1440271,0.02638392358104829,0.01895053515521673,0.005971198669616936,0.0,0.010692432188109044,0.0,0.0005971198669616936,0.0021300161881230295,0.7182606899615567,0.22631958629178564,0.0,0.0,0.0558450927213497,0.19920782761585348,1
2021-09-11,32.0,16.0,159.0,3.0,0.0,0.0,391.0,16.0,0.0,1.0,159.0,3547,3902,3032,0,391.0,48.0,162.0,0.0,159.0,0,16.0,1.0,2983315,2730379,49980,1,252936,2680399,49980,1436724,0.027214691200258365,0.0189771325552709,0.006043876303490637,0.0,0.011066843736166445,0.0,0.0005969260546657419,0.0020008003201280513,0.6973120663258063,0.2220813846101351,0.0,0.0,0.05393823829959644,0.18079231692677072,1
2021-09-12,28.0,20.0,167.0,3.0,0.0,0.0,416.0,18.0,0.0,1.0,172.0,1654,1703,1350,0,416.0,48.0,170.0,0.0,172.0,0,18.0,1.0,2984969,2732082,51330,1,252887,2680752,51330,1435070,0.028988132983060057,0.0189808096106166,0.0063415041749479255,0.0,0.011985478060303678,0.0,0.0006714533832297803,0.001948178453146308,0.6547786165362396,0.21876207683515675,0.0,0.0,0.05602224457392796,0.1625449100439926,1
2021-09-13,28.0,18.0,174.0,4.0,0.0,0.0,415.0,18.0,0.0,1.0,187.0,4762,4300,6119,0,415.0,46.0,178.0,0.0,187.0,0,18.0,1.0,2989731,2736382,57449,1,253349,2678933,57449,1430308,0.029014729694583265,0.018156771883844028,0.006644436423008713,0.0,0.01307410711539053,0.0,0.0006719093012031282,0.0017406743372382462,0.6257777368587273,0.22900218244146375,0.0,0.0,0.051392366245200216,0.13313906042494983,1
2021-09-14,28.0,20.0,187.0,4.0,0.0,3.0,440.0,16.0,0.0,1.0,195.0,4911,4166,6113,1,440.0,48.0,191.0,3.0,195.0,0,16.0,1.0,2994642,2740548,63562,2,254094,2676986,63562,1425397,0.03086859310072913,0.018890646768518735,0.0071348897603498865,0.004719801139045342,0.013680399215095866,0.0,0.000597687100343446,0.0015732670463484474,0.6119698007251432,0.23113751044848743,0.15289978145890484,0.0,0.043689302552217785,0.11500154502891988,1
2021-09-15,32.0,18.0,193.0,4.0,0.0,4.0,452.0,16.0,0.0,1.0,198.0,6136,4960,6468,0,452.0,50.0,197.0,4.0,198.0,0,16.0,1.0,3000778,2745508,70030,2,255270,2675478,70030,1419261,0.03184756010346229,0.019587103850824617,0.007363170244718888,0.0057118377838069395,0.013950922346206934,0.0,0.0005980239792665086,0.0014279594459517349,0.6150268273987877,0.2312004505462384,0.17934930541777924,0.0,0.04286626822412951,0.10235591672832856,1
2021-09-16,28.0,19.0,200.0,3.0,0.0,3.0,471.0,14.0,0.0,1.0,196.0,17019,9196,6906,4,471.0,47.0,203.0,3.0,196.0,0,14.0,1.0,3017797,2754704,76936,6,263093,2677768,76936,1402242,0.03358906665183328,0.01786440536236236,0.007580940544513191,0.0038993449100551106,0.013977615846622764,0.0,0.000522823485828496,0.001299781636685037,0.5318517941428814,0.22569667157153428,0.11608970712028657,0.0,0.03740433930689398,0.09299022458104592,1
2021-09-17,26.0,17.0,196.0,3.0,1.0,3.0,490.0,16.0,0.0,1.0,189.0,17479,10291,6655,0,490.0,43.0,199.0,4.0,189.0,0,16.0,1.0,3035276,2764995,83591,6,270281,2681404,83591,1384763,0.03538511644230818,0.015909368398074598,0.007421485162250821,0.004785204148771998,0.013648544913461727,0.0,0.000596702324603081,0.0011963010371929994,0.4496062185923056,0.20973465423946802,0.13523211536052976,0.0,0.04371911646160509,0.0876504451410841,1
2021-09-18,30.0,19.0,184.0,3.0,1.0,5.0,515.0,18.0,0.0,1.0,179.0,11628,6717,2846,0,515.0,49.0,187.0,6.0,179.0,0,18.0,1.0,3046904,2771712,86437,6,275192,2685275,86437,1373135,0.03750541643756805,0.01780575016715602,0.006963905000418951,0.006941471823408957,0.013035863188979962,0.0,0.0006703224064574392,0.0011569119705681595,0.47475143215102483,0.18567731442233543,0.18507918276187682,0.0,0.05142140545200759,0.08874839769307875,1
2021-09-19,28.0,19.0,197.0,4.0,1.0,6.0,513.0,18.0,0.0,1.0,192.0,6328,3489,1127,0,513.0,47.0,201.0,7.0,192.0,0,18.0,1.0,3053232,2775201,87564,6,278031,2687637,87564,1366807,0.037532731395142106,0.016904589775960235,0.00747868852824991,0.007994152848202459,0.014047338066018098,0.0,0.0006697333010373053,0.001142021835457494,0.4503959383608359,0.19925777448794688,0.21299150237803233,0.0,0.04767688354119251,0.08129809577375786,1
2021-09-20,30.0,19.0,201.0,4.0,1.0,6.0,541.0,15.0,0.0,1.0,199.0,14640,7554,5117,1,541.0,49.0,205.0,7.0,199.0,0,15.0,1.0,3067872,2782755,92681,7,285117,2690074,92681,1352167,0.04000985085422141,0.0171859271807714,0.007620608206317002,0.007552788597447157,0.014717117042495492,0.0,0.000557605478511,0.0010789697996353082,0.4295423955312777,0.19046829827192313,0.18877322549804676,0.0,0.037888227490541874,0.07331393754087817,1
2021-09-21,30.0,18.0,205.0,3.0,2.0,5.0,567.0,17.0,0.0,2.0,208.0,11359,6140,5059,2,567.0,48.0,208.0,7.0,208.0,0,17.0,2.0,3079231,2788895,97740,9,290336,2691155,97740,1340808,0.04228793384287683,0.016532569161247658,0.007729023411880773,0.007161857990587273,0.01551303393177845,0.0,0.0006316990288556401,0.002046245140167792,0.3909523984471632,0.18277136548213468,0.1693593736974134,0.0,0.040720534205859284,0.13190489682202386,1
2021-09-22,28.0,19.0,206.0,4.0,2.0,5.0,586.0,17.0,0.0,2.0,204.0,11008,6411,5800,8,586.0,47.0,210.0,7.0,204.0,0,17.0,2.0,3090239,2795306,103540,17,294933,2691766,103540,1329800,0.04406677695894119,0.015935822712277024,0.007801569675818775,0.006760672203979139,0.015340652729733796,0.0,0.0006315556404234246,0.0019316206297083254,0.36162895977450493,0.17703971595398987,0.15341880370053684,0.0,0.04116875934485637,0.1259151526169672,1
2021-09-23,27.0,26.0,204.0,4.0,2.0,8.0,582.0,18.0,0.0,3.0,211.0,11259,6722,5074,8,582.0,53.0,208.0,10.0,211.0,0,18.0,3.0,3101498,2802028,108614,25,299470,2693414,108614,1318541,0.04413969683157369,0.017697933014993155,0.007722540983302233,0.009206916235476089,0.016002536136532727,0.0,0.0006682968158626932,0.0027620748706428267,0.40095275421859256,0.1749568197708644,0.2085858512034515,0.0,0.04176193136892945,0.17260232047451485,1
2021-09-24,33.0,26.0,202.0,5.0,2.0,7.0,575.0,19.0,0.0,4.0,212.0,12030,7995,5593,6,575.0,59.0,207.0,9.0,212.0,0,19.0,4.0,3113528,2810023,114207,31,303505,2695816,114207,1306511,0.044010345109991425,0.01943954794813924,0.007678565599432602,0.007880427644540177,0.01622642289272727,0.0,0.0007047958762764223,0.0035024122864623012,0.44170405616124075,0.17447183338922237,0.17905852873557965,0.0,0.04343507382593324,0.21584623484896923,1
2021-09-25,34.0,28.0,193.0,6.0,1.0,8.0,548.0,19.0,0.0,4.0,221.0,7391,5177,2002,2,548.0,62.0,199.0,9.0,221.0,0,19.0,4.0,3120919,2815200,116209,33,305719,2698991,116209,1299120,0.04218240039411294,0.02028006110186151,0.007373125734765325,0.007744666936295812,0.01701151548740686,0.0,0.0007039667786961868,0.00344207419390925,0.48077067479288915,0.17479151650635638,0.1835994837642448,0.0,0.04138177925519413,0.2023378926149948,1
2021-09-26,33.0,32.0,203.0,6.0,1.0,8.0,555.0,18.0,0.0,4.0,224.0,3524,2497,907,3,555.0,65.0,209.0,9.0,224.0,0,18.0,4.0,3124443,2817697,117116,36,306746,2700581,117116,1295596,0.04283742771666476,0.021190170368969766,0.00773907540636626,0.007684688684722839,0.017289340195554788,0.0,0.0006665232407396779,0.003415417193210151,0.4946648643127163,0.18066153405741445,0.17939192650760669,0.0,0.038551109134346596,0.19754468097563832,1
2021-09-27,37.0,35.0,212.0,7.0,1.0,10.0,577.0,19.0,0.0,4.0,217.0,7887,4857,3989,7,577.0,72.0,219.0,11.0,217.0,0,19.0,4.0,3132330,2822554,121105,43,309776,2701449,121105,1287709,0.04480826025134561,0.023242601105314807,0.008106760482985243,0.009083027125221915,0.01685163340475216,0.0,0.0007033262519484914,0.003302918954626151,0.5187124198738965,0.18092111672070094,0.20270876562205176,0.0,0.04173638454241198,0.19599992922316525,1
2021-09-28,34.0,35.0,209.0,6.0,1.0,11.0,549.0,20.0,0.0,4.0,222.0,7543,4921,4228,19,549.0,69.0,215.0,12.0,222.0,0,20.0,4.0,3139873,2827475,125333,62,312398,2702142,125333,1280166,0.042885063343347664,0.02208720926510413,0.007956650686751473,0.009574493549184972,0.017341501024085937,0.0,0.000740153552255951,0.003191497849728324,0.5150326837171455,0.18553431116677385,0.22325940089045404,0.0,0.042681054611589726,0.18403815478807703,1
2021-09-29,35.0,33.0,211.0,6.0,2.0,10.0,552.0,19.0,0.0,3.0,220.0,7753,5632,4035,71,552.0,68.0,217.0,12.0,220.0,0,19.0,3.0,3147626,2833107,129368,133,314519,2703739,129368,1272413,0.04338214086149701,0.021620315465838313,0.008025922620489625,0.009275864201348093,0.017289983676683593,0.0,0.0007027305520244373,0.002318966050337023,0.4983690301237994,0.1850052224511787,0.21381757601503498,0.0,0.04064379499513956,0.13412193404579467,1
2021-09-30,35.0,33.0,206.0,6.0,2.0,10.0,539.0,21.0,0.0,3.0,221.0,6924,5428,4102,95,539.0,68.0,212.0,12.0,221.0,0,21.0,3.0,3154550,2838535,133470,228,316015,2705065,133470,1265489,0.04259223114543074,0.02151796591933927,0.007837149939095733,0.008990784445942908,0.01746360497799665,0.0,0.0007763214562311812,0.002247696111485727,0.5052087045138912,0.18400421223147162,0.21108977398352216,0.0,0.04445367707350865,0.12870745268904799,1
2021-10-01,33.0,36.0,208.0,6.0,2.0,11.0,534.0,22.0,0.0,3.0,215.0,7400,6687,3458,131,534.0,69.0,214.0,13.0,215.0,0,22.0,3.0,3161950,2845222,136928,359,316728,2708294,136928,1258089,0.04244532779477445,0.02178525422444495,0.007901653217855964,0.009494040663706474,0.01708941100351406,0.0,0.0008123194896861272,0.00219093246085534,0.5132544700744892,0.1861607302471759,0.22367693117156956,0.0,0.047533498346964194,0.12820409436023414,1
2021-10-02,34.0,32.0,205.0,7.0,4.0,15.0,562.0,21.0,0.0,3.0,209.0,4450,4428,1517,79,562.0,66.0,212.0,19.0,209.0,0,21.0,3.0,3166400,2849650,138445,438,316750,2711205,138445,1253639,0.04482949238177817,0.02083662194159432,0.007819401336306181,0.013723861461230091,0.016671466028098998,0.0,0.0007745633399171216,0.0021669254938784356,0.4647971867302199,0.17442538206130861,0.3061346611814062,0.0,0.046460421573701456,0.12997810091963005,1
2021-10-03,33.0,39.0,207.0,9.0,4.0,18.0,540.0,22.0,0.0,2.0,208.0,2343,2177,592,31,540.0,72.0,216.0,22.0,208.0,0,22.0,2.0,3168743,2851827,139037,469,316916,2712790,139037,1251296,0.04315525662992609,0.02271895391838847,0.007962282373497396,0.015823126218200912,0.01662276551671227,0.0,0.000810973204708068,0.0014384660198364465,0.5264469659678485,0.1845031867560703,0.36665582489499865,0.0,0.04878690034415321,0.08653590272871473,1
2021-10-04,35.0,37.0,214.0,9.0,5.0,18.0,553.0,18.0,0.0,2.0,205.0,5373,4598,2789,105,553.0,72.0,223.0,23.0,205.0,0,18.0,2.0,3174116,2856425,141826,574,317691,2714599,141826,1245923,0.04438476535066774,0.02266353154480297,0.008214841308053233,0.016217054700830597,0.01645366527465983,0.0,0.0006630813611881534,0.001410178669637443,0.5106151033073336,0.1850824543770996,0.3653743479931819,0.0,0.040299917989055016,0.08570605066393619,1
2021-10-05,34.0,44.0,220.0,9.0,6.0,16.0,545.0,19.0,0.0,2.0,200.0,4824,4298,2858,112,545.0,78.0,229.0,22.0,200.0,0,19.0,2.0,3178940,2860723,144684,686,318217,2716039,144684,1241099,0.043912693507931276,0.0245115754343734,0.008431395867290565,0.015205551408586988,0.01611474991116744,0.0,0.0006995481287271648,0.00138232285532609,0.5581888396334934,0.19200361430272392,0.34626779169992483,0.0,0.04341042415075778,0.08577997567111774,1
2021-10-06,36.0,44.0,200.0,11.0,6.0,19.0,552.0,21.0,0.0,2.0,200.0,5469,4838,7221,120,552.0,80.0,211.0,25.0,200.0,0,21.0,2.0,3184409,2865561,151905,806,318848,2713656,151905,1235630,0.04467356733002598,0.02509032517061421,0.00777548812377103,0.01645765445508706,0.016186075119574633,0.0,0.0007738637469156002,0.001316612356406965,0.5616369291769209,0.17405120272418836,0.3683980357670149,0.0,0.047810463080066146,0.08134228629735689,1
2021-10-07,34.0,40.0,211.0,11.0,7.0,15.0,542.0,20.0,0.0,3.0,200.0,5604,5702,6737,99,542.0,74.0,222.0,22.0,200.0,0,20.0,3.0,3190013,2871263,158642,905,318750,2712621,158642,1230026,0.044064109213951576,0.023215686274509803,0.008183966724433675,0.013867702121758425,0.016259818898137112,0.0,0.0007372942994985293,0.0018910502893306944,0.5268615816511106,0.18572863199609327,0.31471649760180864,0.0,0.0453445579017489,0.11630205115921384,1
2021-10-08,38.0,37.0,199.0,11.0,7.0,16.0,523.0,18.0,0.0,3.0,205.0,6299,7910,6791,142,523.0,75.0,210.0,23.0,205.0,0,18.0,3.0,3196312,2879173,165433,1047,317139,2713740,165433,1223727,0.04273829048472413,0.02364893627084654,0.007738397930531296,0.013902909334896905,0.0167521023888498,0.0,0.0006632912511883969,0.0018134229567256836,0.5533430561360272,0.18106475113451762,0.32530335624599205,0.0,0.03959450794844016,0.10825046997878296,1
2021-10-09,33.0,34.0,194.0,11.0,6.0,14.0,512.0,17.0,0.0,3.0,194.0,3647,5005,2896,62,512.0,67.0,205.0,20.0,194.0,0,17.0,3.0,3199959,2884178,168329,1109,315781,2715849,168329,1220080,0.041964461346796926,0.021217235995832553,0.007548284164546703,0.011881493979052925,0.015900596682184773,0.0,0.0006259552721819217,0.001782224096857939,0.5056001033944411,0.17987325280234653,0.2831322885539628,0.0,0.03936677878782057,0.11208535959249662,1
2021-10-10,39.0,28.0,203.0,12.0,6.0,16.0,526.0,19.0,0.0,3.0,192.0,1809,2607,1183,18,526.0,67.0,215.0,22.0,192.0,0,19.0,3.0,3201768,2886785,169512,1127,314983,2717273,169512,1218271,0.04317594361188931,0.021270989227990082,0.007912344471828927,0.012978432205389589,0.01576004025376948,0.0,0.0006992304416965098,0.001769786209825853,0.49265835204891073,0.1832581713315494,0.3005940604808399,0.0,0.04436730049146087,0.11229579248076833,1
2021-10-11,40.0,29.0,197.0,11.0,6.0,16.0,534.0,17.0,0.0,3.0,190.0,1535,2222,1400,33,534.0,69.0,208.0,22.0,190.0,0,17.0,3.0,3203303,2889007,170912,1160,314296,2718095,170912,1216736,0.04388790994924125,0.02195382696566294,0.007652418329749329,0.012872121325594458,0.01561554848381243,0.0,0.0006254380365660508,0.0017552892716719713,0.5002249364586678,0.17436278780647713,0.29329538227000934,0.0,0.04005226183469634,0.11240650775037199,1
2021-10-12,41.0,36.0,200.0,10.0,7.0,14.0,516.0,18.0,0.0,3.0,188.0,5296,7820,7332,144,516.0,77.0,210.0,21.0,188.0,0,18.0,3.0,3208599,2896827,178244,1304,311772,2718583,178244,1211440,0.04259393779303969,0.02469753537841756,0.007724612417571948,0.011781602746796526,0.01551872152149508,0.0,0.0006621096357918813,0.0016830861066852178,0.5798368654812048,0.18135473773533645,0.2766028068135501,0.0,0.042665217935304076,0.1084552038873798,1
2021-10-13,38.0,37.0,201.0,12.0,7.0,13.0,498.0,19.0,0.0,2.0,189.0,5582,8130,7138,146,498.0,75.0,213.0,20.0,189.0,0,19.0,2.0,3214181,2904957,185382,1450,309224,2719575,185382,1205858,0.041298395001733205,0.02425426228235842,0.007832106119522352,0.01078853394612206,0.015673487259693926,0.0,0.0006986385740419,0.0010788533946122063,0.5872930965317301,0.18964674339508,0.26123373428118185,0.0,0.04457454569402209,0.06883301569948602,1
2021-10-14,44.0,40.0,197.0,15.0,6.0,10.0,479.0,22.0,0.0,3.0,184.0,5677,9271,7220,129,479.0,84.0,212.0,16.0,184.0,0,22.0,3.0,3219858,2914228,192602,1579,305630,2721626,192602,1200181,0.03991064681077271,0.02748421293721166,0.007789461153001919,0.008307286528696483,0.015331020904346928,0.0,0.0008083403083303878,0.0015576162241305906,0.6886436360583639,0.19517251098269306,0.20814712846132513,0.0,0.05272579780392789,0.1015989889941998,1
2021-10-15,44.0,41.0,197.0,15.0,6.0,10.0,472.0,23.0,0.0,2.0,181.0,4104,11713,7417,160,472.0,85.0,212.0,16.0,181.0,0,23.0,2.0,3223962,2925941,200019,1739,298021,2725922,200019,1196077,0.039462342307393254,0.02852148002993078,0.007777185113880734,0.007999240072193142,0.015132804994996142,0.0,0.0008437512151851739,0.0009999050090241427,0.7227518277491423,0.19707864914099843,0.2027056582167067,0.0,0.055756432166024154,0.0660753250540646,1
2021-10-16,44.0,40.0,196.0,14.0,6.0,10.0,464.0,18.0,0.0,1.0,178.0,2619,7479,3227,77,464.0,84.0,210.0,16.0,178.0,0,18.0,1.0,3226581,2933420,203246,1816,293161,2730174,203246,1193458,0.038878619943056233,0.02865319738983016,0.007691817444602431,0.00787223364789467,0.01491464299539657,0.0,0.0006592986381087799,0.0004920146029934168,0.7369911131567224,0.19784183327155877,0.20248233243424732,0.0,0.044204788429215075,0.032988694610074004,1
